id,client_crash_date,date_processed,uuid,product,version,build,signature,url,install_age,last_crash,uptime,cpu_name,cpu_info,reason,address,os_name,os_version,email,user_id,started_datetime,completed_datetime,success,truncated,processor_notes,user_comments,app_notes,distributor,distributor_version,topmost_filenames,addons_checked,flash_version,hangid,process_type,release_channel,productid
917,2012-06-03 10:23:56.541136,2012-06-03 10:23:56.541136,822b4652-4e14-fcd4-6c2d-a7ab70120627,WaterWolf,3.0a2,20120627015356,FakeSignature2,http://example.com/30515,1234,1234,1234,x86,...,reason1,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 10:23:56.541136,2012-06-03 10:23:56.541136,t,f,...,,,,,,f,1.1.1.3,,plugin,Release,{waterwolf@example.com}
918,2012-06-03 10:53:56.541136,2012-06-03 10:53:56.541136,24964cbf-2f2e-6aa8-3c74-6bec90120627,WaterWolf,3.0a2,20120627015356,,http://example.com/17289,1234,1234,1234,x86,...,reason4,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 10:53:56.541136,2012-06-03 10:53:56.541136,t,f,...,,,,,,f,1.1.1.2,,content,ESR,{waterwolf@example.com}
919,2012-06-03 10:53:56.541136,2012-06-03 10:53:56.541136,8c9f8589-cbe4-2765-4a5c-f7d8d0120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/60445,1234,1234,1234,x86,...,reason7,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 10:53:56.541136,2012-06-03 10:53:56.541136,t,f,...,,,,,,f,1.1.1.4,,content,ESR,{waterwolf@example.com}
920,2012-06-03 10:53:56.541136,2012-06-03 10:53:56.541136,ae37e04b-427b-dc6a-3924-3f5c70120627,WaterWolf,3.0a2,20120627015356,,http://example.com/4714,1234,1234,1234,x86,...,reason9,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 10:53:56.541136,2012-06-03 10:53:56.541136,t,f,...,,,,,,f,1.1.1.3,,browser,ESR,{waterwolf@example.com}
921,2012-06-03 11:23:56.541136,2012-06-03 11:23:56.541136,6d0e8c1f-efce-7f24-7d18-07eec0120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/116,1234,1234,1234,x86,...,reason3,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 11:23:56.541136,2012-06-03 11:23:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,Release,{waterwolf@example.com}
922,2012-06-03 11:23:56.541136,2012-06-03 11:23:56.541136,53bc0f13-681c-22ce-0c95-421c90120627,WaterWolf,3.0a2,20120627015356,FakeSignature2,http://example.com/44429,1234,1234,1234,x86,...,reason3,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 11:23:56.541136,2012-06-03 11:23:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,Release,{waterwolf@example.com}
923,2012-06-03 11:23:56.541136,2012-06-03 11:23:56.541136,4298c03e-f5c5-0e50-6e80-920180120627,WaterWolf,3.0a2,20120627015356,FakeSignature6,http://example.com/25114,1234,1234,1234,x86,...,reason7,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 11:23:56.541136,2012-06-03 11:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,content,Release,{waterwolf@example.com}
924,2012-06-03 11:53:56.541136,2012-06-03 11:53:56.541136,7d6a51b2-067c-fa02-52fc-eedc60120627,WaterWolf,3.0a2,20120627015356,FakeSignature8,http://example.com/63011,1234,1234,1234,x86,...,reason3,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 11:53:56.541136,2012-06-03 11:53:56.541136,t,f,...,,,,,,f,1.1.1.3,,plugin,Release,{waterwolf@example.com}
925,2012-06-03 11:53:56.541136,2012-06-03 11:53:56.541136,a47572b4-c481-31be-dd27-5ada00120627,WaterWolf,3.0a2,20120627015356,,http://example.com/35338,1234,1234,1234,x86,...,reason2,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 11:53:56.541136,2012-06-03 11:53:56.541136,t,f,...,,,,,,f,1.1.1.2,,plugin,Release,{waterwolf@example.com}
926,2012-06-03 11:53:56.541136,2012-06-03 11:53:56.541136,d32e48ad-536d-7483-2341-aff760120627,WaterWolf,3.0a2,20120627015356,,http://example.com/50182,1234,1234,1234,x86,...,reason1,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 11:53:56.541136,2012-06-03 11:53:56.541136,t,f,...,,,,,,f,1.1.1.4,,content,Release,{waterwolf@example.com}
927,2012-06-03 12:23:56.541136,2012-06-03 12:23:56.541136,33ac60c3-12ca-10ba-1655-34f7e0120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/47918,1234,1234,1234,x86,...,reason2,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 12:23:56.541136,2012-06-03 12:23:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,ESR,{waterwolf@example.com}
928,2012-06-03 12:23:56.541136,2012-06-03 12:23:56.541136,0d305773-e96f-ef0b-3136-ef2c40120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/42531,1234,1234,1234,x86,...,reason4,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 12:23:56.541136,2012-06-03 12:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,plugin,ESR,{waterwolf@example.com}
929,2012-06-03 12:23:56.541136,2012-06-03 12:23:56.541136,410081d0-2092-f543-7878-1f93c0120627,WaterWolf,3.0a2,20120627015356,FakeSignature5,http://example.com/25522,1234,1234,1234,x86,...,reason2,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 12:23:56.541136,2012-06-03 12:23:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,ESR,{waterwolf@example.com}
930,2012-06-03 12:53:56.541136,2012-06-03 12:53:56.541136,bbf8338c-5831-100f-df15-0e9a70120627,WaterWolf,3.0a2,20120627015356,FakeSignature9,http://example.com/30515,1234,1234,1234,x86,...,reason5,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 12:53:56.541136,2012-06-03 12:53:56.541136,t,f,...,,,,,,f,1.1.1.2,,browser,Release,{waterwolf@example.com}
931,2012-06-03 12:53:56.541136,2012-06-03 12:53:56.541136,9fd5d647-371c-e416-9c02-9c88c0120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/46378,1234,1234,1234,x86,...,reason2,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 12:53:56.541136,2012-06-03 12:53:56.541136,t,f,...,,,,,,f,1.1.1.2,,browser,Release,{waterwolf@example.com}
932,2012-06-03 12:53:56.541136,2012-06-03 12:53:56.541136,0c1d4517-fb90-2bc8-6d4f-c0d820120627,WaterWolf,3.0a2,20120627015356,,http://example.com/9548,1234,1234,1234,x86,...,reason8,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 12:53:56.541136,2012-06-03 12:53:56.541136,t,f,...,,,,,,f,1.1.1.4,,browser,Release,{waterwolf@example.com}
933,2012-06-03 13:23:56.541136,2012-06-03 13:23:56.541136,793ea7f5-3e4c-c493-dd91-74efb0120627,WaterWolf,3.0a2,20120627015356,FakeSignature8,http://example.com/16740,1234,1234,1234,x86,...,reason2,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 13:23:56.541136,2012-06-03 13:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,content,Release,{waterwolf@example.com}
934,2012-06-03 13:23:56.541136,2012-06-03 13:23:56.541136,96591eb7-d0b3-5a00-a58f-72d840120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/52113,1234,1234,1234,x86,...,reason1,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 13:23:56.541136,2012-06-03 13:23:56.541136,t,f,...,,,,,,f,1.1.1.2,,content,Release,{waterwolf@example.com}
935,2012-06-03 13:23:56.541136,2012-06-03 13:23:56.541136,697ab717-c576-c53b-d032-167600120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/56849,1234,1234,1234,x86,...,reason3,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 13:23:56.541136,2012-06-03 13:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,plugin,Release,{waterwolf@example.com}
936,2012-06-03 13:53:56.541136,2012-06-03 13:53:56.541136,5993612f-97c3-c221-8c0f-80ab20120627,WaterWolf,3.0a2,20120627015356,,http://example.com/10279,1234,1234,1234,x86,...,reason6,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 13:53:56.541136,2012-06-03 13:53:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,Beta,{waterwolf@example.com}
937,2012-06-03 13:53:56.541136,2012-06-03 13:53:56.541136,9f731b72-94ef-7871-9647-9521f0120627,WaterWolf,3.0a2,20120627015356,,http://example.com/55149,1234,1234,1234,x86,...,reason3,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 13:53:56.541136,2012-06-03 13:53:56.541136,t,f,...,,,,,,f,1.1.1.3,,browser,Beta,{waterwolf@example.com}
938,2012-06-03 13:53:56.541136,2012-06-03 13:53:56.541136,6e34d97e-d67e-7004-f7a4-5cc3b0120627,WaterWolf,3.0a2,20120627015356,,http://example.com/42731,1234,1234,1234,x86,...,reason3,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 13:53:56.541136,2012-06-03 13:53:56.541136,t,f,...,,,,,,f,1.1.1.1,,content,Beta,{waterwolf@example.com}
939,2012-06-03 14:23:56.541136,2012-06-03 14:23:56.541136,a3c4ff5a-ceb5-34be-7180-3724a0120627,WaterWolf,3.0a2,20120627015356,FakeSignature2,http://example.com/55149,1234,1234,1234,x86,...,reason1,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 14:23:56.541136,2012-06-03 14:23:56.541136,t,f,...,,,,,,f,1.1.1.1,,plugin,Release,{waterwolf@example.com}
940,2012-06-03 14:23:56.541136,2012-06-03 14:23:56.541136,609906d2-6b17-c23e-edd0-878930120627,WaterWolf,3.0a2,20120627015356,FakeSignature6,http://example.com/8303,1234,1234,1234,x86,...,reason8,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 14:23:56.541136,2012-06-03 14:23:56.541136,t,f,...,,,,,,f,1.1.1.1,,content,Release,{waterwolf@example.com}
941,2012-06-03 14:23:56.541136,2012-06-03 14:23:56.541136,1b86d12b-3889-9475-bbcc-4b4af0120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/60053,1234,1234,1234,x86,...,reason8,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 14:23:56.541136,2012-06-03 14:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,browser,Release,{waterwolf@example.com}
942,2012-06-03 14:53:56.541136,2012-06-03 14:53:56.541136,ba54125e-922c-15f9-9eb6-f03410120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/48613,1234,1234,1234,x86,...,reason8,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 14:53:56.541136,2012-06-03 14:53:56.541136,t,f,...,,,,,,f,1.1.1.2,,plugin,ESR,{waterwolf@example.com}
943,2012-06-03 14:53:56.541136,2012-06-03 14:53:56.541136,63e3c409-bec7-af89-2ec0-e35770120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/14121,1234,1234,1234,x86,...,reason2,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 14:53:56.541136,2012-06-03 14:53:56.541136,t,f,...,,,,,,f,1.1.1.4,,content,ESR,{waterwolf@example.com}
944,2012-06-03 14:53:56.541136,2012-06-03 14:53:56.541136,6fbccace-0a48-c3ac-0afc-495870120627,WaterWolf,3.0a2,20120627015356,,http://example.com/9548,1234,1234,1234,x86,...,reason3,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 14:53:56.541136,2012-06-03 14:53:56.541136,t,f,...,,,,,,f,1.1.1.3,,plugin,ESR,{waterwolf@example.com}
945,2012-06-03 15:23:56.541136,2012-06-03 15:23:56.541136,8cd3053c-e726-db70-43db-d1a500120627,WaterWolf,3.0a2,20120627015356,FakeSignature6,http://example.com/30515,1234,1234,1234,x86,...,reason4,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 15:23:56.541136,2012-06-03 15:23:56.541136,t,f,...,,,,,,f,1.1.1.1,,content,Release,{waterwolf@example.com}
946,2012-06-03 15:23:56.541136,2012-06-03 15:23:56.541136,7207b159-d248-eb70-623e-24e420120627,WaterWolf,3.0a2,20120627015356,FakeSignature9,http://example.com/61764,1234,1234,1234,x86,...,reason1,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 15:23:56.541136,2012-06-03 15:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,browser,Release,{waterwolf@example.com}
947,2012-06-03 15:23:56.541136,2012-06-03 15:23:56.541136,494bf500-0c4f-6704-29eb-baf2c0120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/57417,1234,1234,1234,x86,...,reason2,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 15:23:56.541136,2012-06-03 15:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,content,Release,{waterwolf@example.com}
948,2012-06-03 15:53:56.541136,2012-06-03 15:53:56.541136,5a1151a1-ea70-214a-1d20-f30fe0120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/60053,1234,1234,1234,x86,...,reason1,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 15:53:56.541136,2012-06-03 15:53:56.541136,t,f,...,,,,,,f,1.1.1.1,,content,Release,{waterwolf@example.com}
949,2012-06-03 15:53:56.541136,2012-06-03 15:53:56.541136,0dc18f32-f6b1-b67d-fdd9-523110120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/37613,1234,1234,1234,x86,...,reason8,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 15:53:56.541136,2012-06-03 15:53:56.541136,t,f,...,,,,,,f,1.1.1.4,,plugin,Release,{waterwolf@example.com}
950,2012-06-03 15:53:56.541136,2012-06-03 15:53:56.541136,5f20903d-7306-da74-be6d-db09a0120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/61328,1234,1234,1234,x86,...,reason3,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 15:53:56.541136,2012-06-03 15:53:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,Release,{waterwolf@example.com}
951,2012-06-03 16:23:56.541136,2012-06-03 16:23:56.541136,e1afe041-e17f-9251-5a09-c9df00120627,WaterWolf,3.0a2,20120627015356,FakeSignature2,http://example.com/53569,1234,1234,1234,x86,...,reason3,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 16:23:56.541136,2012-06-03 16:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,content,Release,{waterwolf@example.com}
952,2012-06-03 16:23:56.541136,2012-06-03 16:23:56.541136,93a77699-1ef3-e9ca-f09a-d06440120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/48489,1234,1234,1234,x86,...,reason2,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 16:23:56.541136,2012-06-03 16:23:56.541136,t,f,...,,,,,,f,1.1.1.2,,browser,Release,{waterwolf@example.com}
953,2012-06-03 16:23:56.541136,2012-06-03 16:23:56.541136,32ac7b11-e5e8-e3c0-9216-7fbae0120627,WaterWolf,3.0a2,20120627015356,,http://example.com/26748,1234,1234,1234,x86,...,reason9,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 16:23:56.541136,2012-06-03 16:23:56.541136,t,f,...,,,,,,f,1.1.1.3,,content,Release,{waterwolf@example.com}
954,2012-06-03 16:53:56.541136,2012-06-03 16:53:56.541136,d91ed445-3857-edd5-7b25-7d2150120627,WaterWolf,3.0a2,20120627015356,FakeSignature8,http://example.com/859,1234,1234,1234,x86,...,reason3,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 16:53:56.541136,2012-06-03 16:53:56.541136,t,f,...,,,,,,f,1.1.1.3,,plugin,Release,{waterwolf@example.com}
955,2012-06-03 16:53:56.541136,2012-06-03 16:53:56.541136,5c55c666-2f84-feef-8468-73a880120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/45261,1234,1234,1234,x86,...,reason6,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 16:53:56.541136,2012-06-03 16:53:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,Release,{waterwolf@example.com}
956,2012-06-03 16:53:56.541136,2012-06-03 16:53:56.541136,70da7f52-fb00-c8b5-e0e2-c9e6d0120627,WaterWolf,3.0a2,20120627015356,FakeSignature9,http://example.com/30740,1234,1234,1234,x86,...,reason0,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 16:53:56.541136,2012-06-03 16:53:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,Release,{waterwolf@example.com}
957,2012-06-03 17:23:56.541136,2012-06-03 17:23:56.541136,5c88bd6b-dd80-8454-b926-421ec0120627,WaterWolf,3.0a2,20120627015356,,http://example.com/57108,1234,1234,1234,x86,...,reason5,0xdeadbeef,Windows,1.2.3.4,45640@example.com,,2012-06-03 17:23:56.541136,2012-06-03 17:23:56.541136,t,f,...,comment3,,,,,f,1.1.1.2,,browser,ESR,{waterwolf@example.com}
958,2012-06-03 17:23:56.541136,2012-06-03 17:23:56.541136,a9215491-c7cb-bc0b-3ad1-62b720120627,WaterWolf,3.0a2,20120627015356,FakeSignature2,http://example.com/63344,1234,1234,1234,x86,...,reason8,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 17:23:56.541136,2012-06-03 17:23:56.541136,t,f,...,,,,,,f,1.1.1.3,,plugin,ESR,{waterwolf@example.com}
959,2012-06-03 17:23:56.541136,2012-06-03 17:23:56.541136,61c0371b-ef3a-03c2-4906-7a4830120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/18316,1234,1234,1234,x86,...,reason7,0xdeadbeef,Linux,1.2.3.4,20313@example.com,,2012-06-03 17:23:56.541136,2012-06-03 17:23:56.541136,t,f,...,comment1,,,,,f,1.1.1.2,,content,ESR,{waterwolf@example.com}
960,2012-06-03 17:53:56.541136,2012-06-03 17:53:56.541136,73768ec3-6960-04d4-7187-5fc810120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/49933,1234,1234,1234,x86,...,reason2,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 17:53:56.541136,2012-06-03 17:53:56.541136,t,f,...,,,,,,f,1.1.1.3,,browser,Beta,{waterwolf@example.com}
961,2012-06-03 17:53:56.541136,2012-06-03 17:53:56.541136,c8cc36cf-e937-2461-e24c-424bd0120627,WaterWolf,3.0a2,20120627015356,FakeSignature6,http://example.com/16340,1234,1234,1234,x86,...,reason5,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 17:53:56.541136,2012-06-03 17:53:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,Beta,{waterwolf@example.com}
962,2012-06-03 17:53:56.541136,2012-06-03 17:53:56.541136,593c7cf7-4f98-2f04-2bd2-14ca80120627,WaterWolf,3.0a2,20120627015356,,http://example.com/58572,1234,1234,1234,x86,...,reason2,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 17:53:56.541136,2012-06-03 17:53:56.541136,t,f,...,,,,,,f,1.1.1.1,,plugin,Beta,{waterwolf@example.com}
963,2012-06-03 18:23:56.541136,2012-06-03 18:23:56.541136,d1046509-ac5d-1b91-8205-e5c260120627,WaterWolf,3.0a2,20120627015356,,http://example.com/19581,1234,1234,1234,x86,...,reason8,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 18:23:56.541136,2012-06-03 18:23:56.541136,t,f,...,,,,,,f,1.1.1.3,,plugin,Beta,{waterwolf@example.com}
964,2012-06-03 18:23:56.541136,2012-06-03 18:23:56.541136,bd8220ac-6733-7923-675e-59de60120627,WaterWolf,3.0a2,20120627015356,FakeSignature2,http://example.com/7419,1234,1234,1234,x86,...,reason9,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 18:23:56.541136,2012-06-03 18:23:56.541136,t,f,...,,,,,,f,1.1.1.3,,browser,Beta,{waterwolf@example.com}
965,2012-06-03 18:23:56.541136,2012-06-03 18:23:56.541136,0c0cf07a-675e-8e6d-e11f-443270120627,WaterWolf,3.0a2,20120627015356,,http://example.com/10910,1234,1234,1234,x86,...,reason5,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 18:23:56.541136,2012-06-03 18:23:56.541136,t,f,...,,,,,,f,1.1.1.2,,browser,Beta,{waterwolf@example.com}
966,2012-06-03 18:53:56.541136,2012-06-03 18:53:56.541136,f0f617f0-16e4-938b-bbdb-826910120627,WaterWolf,3.0a2,20120627015356,,http://example.com/13420,1234,1234,1234,x86,...,reason0,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 18:53:56.541136,2012-06-03 18:53:56.541136,t,f,...,,,,,,f,1.1.1.2,,content,Release,{waterwolf@example.com}
967,2012-06-03 18:53:56.541136,2012-06-03 18:53:56.541136,73f3bad6-dc3a-a57e-aaa7-e53c00120627,WaterWolf,3.0a2,20120627015356,FakeSignature4,http://example.com/8303,1234,1234,1234,x86,...,reason9,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 18:53:56.541136,2012-06-03 18:53:56.541136,t,f,...,,,,,,f,1.1.1.2,,browser,Release,{waterwolf@example.com}
968,2012-06-03 18:53:56.541136,2012-06-03 18:53:56.541136,e11528ad-88b0-47ea-eca1-f05590120627,WaterWolf,3.0a2,20120627015356,FakeSignature2,http://example.com/48489,1234,1234,1234,x86,...,reason2,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 18:53:56.541136,2012-06-03 18:53:56.541136,t,f,...,,,,,,f,1.1.1.2,,plugin,Release,{waterwolf@example.com}
969,2012-06-03 19:23:56.541136,2012-06-03 19:23:56.541136,36cc5cc9-5f5b-244a-a44c-a73bc0120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/24953,1234,1234,1234,x86,...,reason4,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 19:23:56.541136,2012-06-03 19:23:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,ESR,{waterwolf@example.com}
970,2012-06-03 19:23:56.541136,2012-06-03 19:23:56.541136,81d3a963-53a0-10a2-5f13-e7d830120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/55073,1234,1234,1234,x86,...,reason5,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 19:23:56.541136,2012-06-03 19:23:56.541136,t,f,...,,,,,,f,1.1.1.3,,plugin,ESR,{waterwolf@example.com}
971,2012-06-03 19:23:56.541136,2012-06-03 19:23:56.541136,d6b66d68-5ab9-ab42-6b91-904730120627,WaterWolf,3.0a2,20120627015356,FakeSignature6,http://example.com/47918,1234,1234,1234,x86,...,reason7,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 19:23:56.541136,2012-06-03 19:23:56.541136,t,f,...,,,,,,f,1.1.1.2,,browser,ESR,{waterwolf@example.com}
972,2012-06-03 19:53:56.541136,2012-06-03 19:53:56.541136,9b750761-4570-79c1-bbae-985ac0120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/1413,1234,1234,1234,x86,...,reason2,0xdeadbeef,Windows,1.2.3.4,20058@example.com,,2012-06-03 19:53:56.541136,2012-06-03 19:53:56.541136,t,f,...,comment1,,,,,f,1.1.1.2,,content,ESR,{waterwolf@example.com}
973,2012-06-03 19:53:56.541136,2012-06-03 19:53:56.541136,37fc5313-e37c-fad3-4685-31bb90120627,WaterWolf,3.0a2,20120627015356,FakeSignature5,http://example.com/48613,1234,1234,1234,x86,...,reason9,0xdeadbeef,Mac OS X,1.2.3.4,22144@example.com,,2012-06-03 19:53:56.541136,2012-06-03 19:53:56.541136,t,f,...,comment6,,,,,f,1.1.1.1,,plugin,ESR,{waterwolf@example.com}
974,2012-06-03 19:53:56.541136,2012-06-03 19:53:56.541136,588da367-304d-42c6-ade2-a58450120627,WaterWolf,3.0a2,20120627015356,,http://example.com/10459,1234,1234,1234,x86,...,reason3,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 19:53:56.541136,2012-06-03 19:53:56.541136,t,f,...,,,,,,f,1.1.1.4,,plugin,ESR,{waterwolf@example.com}
975,2012-06-03 20:23:56.541136,2012-06-03 20:23:56.541136,fe2c19e6-64bd-7c50-3957-4b8fa0120627,WaterWolf,3.0a2,20120627015356,FakeSignature2,http://example.com/60445,1234,1234,1234,x86,...,reason7,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 20:23:56.541136,2012-06-03 20:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,browser,Release,{waterwolf@example.com}
976,2012-06-03 20:23:56.541136,2012-06-03 20:23:56.541136,62143324-31c5-6d74-6390-9a4d50120627,WaterWolf,3.0a2,20120627015356,,http://example.com/16740,1234,1234,1234,x86,...,reason5,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 20:23:56.541136,2012-06-03 20:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,plugin,Release,{waterwolf@example.com}
977,2012-06-03 20:23:56.541136,2012-06-03 20:23:56.541136,0e338c2e-3b77-d641-3299-2c45a0120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/35635,1234,1234,1234,x86,...,reason9,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 20:23:56.541136,2012-06-03 20:23:56.541136,t,f,...,,,,,,f,1.1.1.4,,content,Release,{waterwolf@example.com}
978,2012-06-03 20:53:56.541136,2012-06-03 20:53:56.541136,0148792a-f565-d503-c619-7755b0120627,WaterWolf,3.0a2,20120627015356,FakeSignature3,http://example.com/24365,1234,1234,1234,x86,...,reason2,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 20:53:56.541136,2012-06-03 20:53:56.541136,t,f,...,,,,,,f,1.1.1.4,,plugin,Aurora,{waterwolf@example.com}
979,2012-06-03 20:53:56.541136,2012-06-03 20:53:56.541136,ad69d0d6-9823-27a6-f72f-0ccbd0120627,WaterWolf,3.0a2,20120627015356,FakeSignature2,http://example.com/61823,1234,1234,1234,x86,...,reason3,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 20:53:56.541136,2012-06-03 20:53:56.541136,t,f,...,,,,,,f,1.1.1.4,,browser,Aurora,{waterwolf@example.com}
980,2012-06-03 20:53:56.541136,2012-06-03 20:53:56.541136,2ecfa8b6-c494-0a55-90eb-77ab10120627,WaterWolf,3.0a2,20120627015356,FakeSignature7,http://example.com/1413,1234,1234,1234,x86,...,reason0,0xdeadbeef,Linux,1.2.3.4,,,2012-06-03 20:53:56.541136,2012-06-03 20:53:56.541136,t,f,...,,,,,,f,1.1.1.1,,browser,Aurora,{waterwolf@example.com}
981,2012-06-03 21:23:56.541136,2012-06-03 21:23:56.541136,0c2086ad-ce29-11cc-57a9-21fcb0120627,WaterWolf,3.0a2,20120627015356,FakeSignature5,http://example.com/59041,1234,1234,1234,x86,...,reason0,0xdeadbeef,Windows,1.2.3.4,,,2012-06-03 21:23:56.541136,2012-06-03 21:23:56.541136,t,f,...,,,,,,f,1.1.1.3,,browser,Release,{waterwolf@example.com}
982,2012-06-03 21:23:56.541136,2012-06-03 21:23:56.541136,b8951272-8510-e3ae-a586-e0c2f0120627,WaterWolf,3.0a2,20120627015356,FakeSignature1,http://example.com/59041,1234,1234,1234,x86,...,reason1,0xdeadbeef,Mac OS X,1.2.3.4,,,2012-06-03 21:23:56.541136,2012-06-03 21:23:56.541136,t,f,...,,,,,,f,1.1.1.3,,browser,Release,{waterwolf@example.com}
